id,W1_pid3,W1_gender,W1_educ,party7,partylean,age,agesq,female,raceeth,educ,ideo,income,employ,state,polint,freq_tv,freq_np,freq_rad,freq_net,freq_disc,log_news_pre,diet_mean_pre,W1_endtime,W2_endtime,W3_PATA306_treatment_w3,W3_Browser_treatment_w3,starttime_w3,endtime_w3,W4_consent,endtime,W5_endtime,W6_endtime,endtime_w7,endtime_w8,comp_fn,comp_hp,log_fn_4w,log_fn_6w,log_fn_pre,log_hp_4w,log_hp_6w,log_hp_pre,policy1_gc_pre,policy3_nafta_pre,policy4_pp_pre,policy5_biz1_pre,policy6_iso_pre,policy8_biz2_pre,policy7_ss,policy9_nk_pre,policy10_harass_pre,policy11_islam_pre,policy12_cc_pre,policy13_fbi_pre,policy14_imm_pre,issue_scale,issue_scale_w5,issue_scale_w7,issue_scale_pre,policy14_imm,imm2,imm3,imm_issue_scale,imm_issue_scale_w5,imm_issue_scale_w7,log_cons_1w,log_cons_pre,log_lib_1w,log_lib_pre,log_total_pre,log_cons_4w,log_lib_4w,log_cons_6w,log_lib_6w,weekly_log_news_plus1_1w,weekly_log_news_plus1_4w,weekly_log_news_plus1_6w,weekly_log_cons_4w,weekly_log_cons_6w,weekly_log_lib_4w,weekly_log_lib_6w,cons_links,cons_links_pre,total_links_pre,lib_links,lib_links_pre,follows_cons_media,follows_elites,follows_lib_media,W4_PATA450a,W2_PATA2_3_Dem,W4_PATA450b,W2_PATA2_3_Rep,W4_PATA450e,W2_PATA2_6,affpol_out,affpol_pre,ppol,W2_PATA2_1_m_1,W2_PATA2_1_m_2,W2_PATA2_1_m_3,W2_PATA2_1_m_4,W2_PATA2_1_m_5,W2_PATA2_1_m_6,W2_PATA2_1_m_7,W2_PATA2_1_m_8,W2_PATA2_1_m_9,W2_PATA2_1_m_10,W2_PATA2_1_m_11,W2_PATA2_1_m_12,W2_PATA2_1_m_13,W2_PATA2_1_m_14,W2_PATA2_1_m_15,W2_PATA2_1_m_16,W2_PATA2_1_m_17,W2_PATA2_1_m_18,W2_PATA2_1_m_19,W2_PATA2_1_m_20,W2_PATA2_1_m_21,W3_PATA300_1_w3,W3_PATA300_2_w3,W3_PATA300_3_w3,W3_PATA300_4_w3,W3_PATA300_5_w3,W3_PATA300_6_w3,W3_PATA300_7_w3,W3_PATA300_8_w3,W3_PATA300_9_w3,W3_PATA300_10_w3,W3_PATA300_11_w3,W3_PATA300_12_w3,W3_PATA300_13_w3,W3_PATA300_14_w3,W3_PATA300_15_w3,W3_PATA300_16_w3,W3_PATA300_17_w3,W3_PATA300_18_w3,W3_PATA300_19_w3,W3_PATA300_20_w3,W3_PATA300_21_w3,agenda_lean,agenda_lean_w5,agenda_lean_w8,agenda_lean_pre,trump_approve,trump_approve_w5,trump_approve_pre,cong_rep_approve,cong_rep_approve_pre,cong_dem_approve,cong_dem_approve_pre,vote_after,vote_pre,trust_fox,trust_fox_w5,trust_hp,trust_hp_w5,bias,trust,trust_w7,trust_w8,W4_PATA430a,W4_PATA430b,event_mokken,event_mokken_w5,event_pre_mokken,W2_PATA2_10_m_3,W4_PATA409_1,predicted_house_winner_gop,predicted_vote_share_gop,predicted_district_winner_gop,predicted_house_winner_dem,predicted_vote_share_dem,predicted_district_winner_dem,prediction_certainty,W4_PATA462_a,W4_PATA462_b,W4_PATA462_c
127e3074df278f47e07ee9918a5ee7be,3,1,3,5,Republican,81,6561,0,White,3,4,4,Retired,5,4,6,6,6,6,NA,2.890371758,0.242973793,7/4/18 3:54,8/29/18 3:18,FoxNews,Edge,10/6/18 4:14,10/6/18 4:48,1,10/31/18 3:22,12/20/18 21:40,1/24/19 20:33,4/2/19 3:32,NA,0,0,2.564949357,2.564949357,3.555348061,0,0,0,1,1,2,2,5,3,5,3,1,5,1,11,4,1.802355912,1.243459009,1.341291976,1.757945628,5,11,2,-0.289687741,-0.168154201,-0.315657177,1.609437912,2.079441542,1.791759469,2.397895273,9.098179005,2.197224577,2.397895273,2.197224577,2.772588722,2.302585093,1.704748092,1.575536361,1.098612289,0.84729786,1.252762968,1.252762968,NA,NA,NA,NA,NA,NA,NA,NA,1,14,72,59,1,1,71,45,4.333333333,2,1,2,1,1,1,2,2,2,2,1,1,1,2,1,1,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,1,-0.078074453,-0.096091595,NA,-0.163545449,5,5,5,1,1,0,0,1,1,4,4,1,1,-2,1,2,NA,27,3,0.333333333,3,1,2,1,TRUE,56,TRUE,FALSE,44,FALSE,9,5,4,1
03aad7a1608dd21fcfbdaaa84116e5d7,1,2,2,1,Democrat,70,4900,1,Black,2,2,1,Permanently disabled,36,2,4,2,7,7,3,0,0.0362,4/26/18 21:16,8/29/18 3:18,HuffPost,Chrome,10/6/18 6:40,10/6/18 6:57,1,10/31/18 7:15,12/21/18 3:08,1/24/19 20:32,4/2/19 4:35,10/9/19 16:19,NA,NA,NA,NA,0,NA,NA,0,5,3,1,3,4,3,2,3,4,1,3,2,2,-0.062109568,-0.185177696,-0.21692207,-0.345830304,3,6,4,-0.224274348,0.475935859,0.467970305,NA,0,NA,0,3.688879454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,60,78,49,NA,6,NA,11,NA,3.333333333,1,2,2,2,1,2,1,1,2,1,1,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,2,1,1,2,1,1,2,2,1,1,1,1,2,2,1,2,0.13288654,0.162673242,0.257326206,0.241329642,1,1,1,0,0,0,1,1,1,2,2,3,3,0,2,2,2,49,9,0.25,3,1,1,1,FALSE,40,FALSE,TRUE,60,TRUE,5,2,3,4
dc98e55d16f6ea0cc74ae4243c800eec,3,1,5,5,Republican,65,4225,0,White,5,4,3,Permanently disabled,36,4,6,2,4,5,4,2.302585093,0.145546154,7/13/18 4:01,8/29/18 3:23,FoxNews,Firefox,10/6/18 11:26,10/6/18 11:45,1,11/1/18 6:28,12/22/18 7:40,1/25/19 0:34,NA,10/14/19 15:41,0,0,5.549076085,5.549076085,2.197224577,0,0,0,2,1,2,4,5,3,1,3,2,4,2,3,2,0.401800635,-0.194308586,NA,0.678283657,5,9,2,0.036268178,-0.319528979,NA,2.302585093,0.693147181,1.945910149,2.197224577,8.3423635,4.48863637,2.833213344,4.48863637,3.258096538,2.772588722,3.295836866,2.987364024,3.135494216,2.751535313,1.609437912,1.642227735,NA,NA,NA,NA,NA,9,46,15,20,30,95,85,3,4,75,55,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,1,2,1,2,1,2,2,2,-0.0799943,0.094111568,0.011483114,-0.064490863,5,5,4,1,1,0,0,1,1,4,4,2,2,-2,2,NA,2,15,3,0.333333333,4,1,1,1,TRUE,60,TRUE,FALSE,40,FALSE,9,2,4,1
069af7fd5b990f5959df413444f5eef8,3,1,5,3,Democrat,69,4761,0,White,5,1,10,Other,8,4,7,6,6,7,6,5.424950017,-0.095850358,7/4/18 5:23,8/29/18 3:23,HuffPost,Chrome,10/20/18 0:25,10/20/18 0:43,1,10/30/18 22:31,12/20/18 23:45,1/24/19 21:20,4/4/19 5:05,10/9/19 19:45,0,1,0,0,0,2.995732274,2.995732274,1.386294361,5,5,1,1,1,4,1,1,5,2,5,1,1,-0.992056785,-0.928949635,-0.827960873,-0.229024826,1,1,4,1.042985402,1.140532071,1.161648226,0,2.397895273,0.693147181,5.379897354,10.14230758,4.343805422,3.931825633,4.343805422,3.931825633,0.693147181,3.481240089,3.091042453,2.995732274,2.614959778,2.602689685,2.233592222,NA,NA,NA,NA,NA,NA,NA,NA,34,41,1,11,7,6,33,30,3.666666667,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,1,2,1,0.365340961,0.31241199,0.302900129,0.197353085,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,4,30,7,0.333333333,3,1,1,1,FALSE,44,FALSE,TRUE,56,TRUE,9,1,1,5
25cfd18c2a09f6a1810822bf3e23e954,1,1,6,2,Democrat,34,1156,0,White,6,2,9,Full-time,17,3,4,4,2,6,3,4.477336814,-0.064706767,7/4/18 3:01,8/29/18 3:27,HuffPost,Chrome,10/6/18 2:03,10/6/18 2:17,1,10/31/18 3:07,12/21/18 2:26,1/25/19 2:36,4/2/19 1:54,10/11/19 1:52,0,1,0,0,0,2.944438979,3.258096538,0.693147181,5,5,1,5,3,5,1,2,3,2,5,1,1,-1.165134326,-1.127080056,-0.577801081,-0.876994536,1,3,4,0.717029483,0.878794816,1.161648226,0,1.386294361,2.079441542,4.442651256,8.916237732,0,3.218875825,0,3.828641396,2.079441542,1.945910149,2.140066163,0,0,1.945910149,2.140066163,0,0,0,0,0,0,2,0,60,76,0,0,6,7,60,76,3.333333333,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,0.39416564,0.208099872,0.292330665,0.17710441,1,1,1,0,0,1,1,1,1,1,1,4,4,0,4,4,4,26,4,0.166666667,3,1,1,2,TRUE,52,FALSE,FALSE,48,TRUE,9,1,2,5
c76c9666f0dcfecb2115e750a90bcce5,1,2,5,1,Democrat,49,2401,1,White,5,1,7,Full-time,6,4,6,6,6,6,6,1.098612289,-0.084,4/26/18 18:26,8/29/18 3:28,FoxNews,Chrome,10/8/18 17:29,10/8/18 18:23,1,11/1/18 15:55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5,5,1,5,5,5,3,5,5,4,5,1,1,-0.088009199,NA,NA,-2.269288976,6,11,4,-1.717719076,NA,NA,NA,0,NA,1.098612289,4.369447852,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,68,99,5,14,4,7,63,85,4.666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,0.151945126,NA,NA,0.244708658,1,NA,1,0,0,1,1,0,1,1,NA,3,NA,0,3,NA,NA,37,57,0.166666667,NA,1,1,2,FALSE,NA,FALSE,TRUE,NA,TRUE,6,3,1,5
c8e5f830abffdc79661d2c05d8663bb6,2,1,4,6,Republican,74,5476,0,White,4,3,6,Permanently disabled,6,4,6,1,5,4,4,5.370638028,0.500286944,7/6/18 16:43,8/29/18 3:30,Control,Chrome,10/6/18 3:38,10/6/18 3:43,1,10/31/18 4:15,12/21/18 4:29,1/27/19 4:18,4/4/19 3:51,NA,0,0,1.609437912,1.791759469,2.48490665,0,0,0.693147181,5,3,2,4,5,1,5,2,5,5,2,1,6,1.312527263,0.872936779,0.074105028,0.174894421,9,11,1,-0.593504468,-0.168154201,-0.610346941,3.663561646,5.278114659,0.693147181,2.995732274,8.870522545,5.049856007,2.302585093,5.342334252,2.63905733,3.688879454,3.737669618,3.633190548,3.682609841,3.574216546,1.178654996,1.15267951,NA,NA,NA,NA,NA,NA,NA,NA,1,1,53,91,1,1,52,90,3,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,-0.053571974,-0.064812081,NA,-0.043937111,5,5,5,1,1,0,0,1,1,4,4,1,1,-2,2,1,NA,41,4,0.25,3,0.333333333,2,1,TRUE,50,TRUE,FALSE,50,FALSE,9,3,4,3
9fdb69186e9ca88db3696a0d4183e53c,1,2,4,2,Democrat,78,6084,1,White,4,3,2,Retired,12,3,3,2,1,4,5,2.833213344,-0.084,7/5/18 2:08,8/29/18 3:32,HuffPost,Chrome,10/5/18 23:41,10/5/18 23:52,1,10/31/18 1:50,12/20/18 22:24,1/26/19 22:56,4/5/19 18:23,10/11/19 3:39,0,0,0,0,0,0,0,0,4,2,3,3,5,5,1,1,3,3,1,11,7,0.315371903,0.183954147,0.831338412,0.945943788,1,6,2,1.429941963,0.345067232,-0.667742262,0,0,1.609437912,2.833213344,5.493061443,0,2.995732274,0,3.526360525,1.609437912,1.749199855,1.871802177,0,0,1.749199855,1.871802177,NA,NA,NA,NA,NA,NA,NA,NA,70,51,50,51,4,2,20,0,3.333333333,1,2,1,1,2,1,2,2,2,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,2,0.046102792,0.073211341,-0.150583792,-0.053816917,4,3,4,0,0,1,0,0,0,2,3,2,2,0,2,2,2,10,38,0.166666667,2,0.333333333,1,2,FALSE,NA,FALSE,TRUE,NA,TRUE,8,2,4,3
6719152946a62c9cf3ea3cd759199894,2,2,6,6,Republican,63,3969,1,White,6,4,8,Full-time,29,4,7,2,2,3,3,0,0.0634,4/25/18 2:58,8/29/18 3:33,Control,Chrome,10/6/18 3:16,10/6/18 3:27,1,10/31/18 2:55,12/20/18 23:51,1/25/19 5:44,4/1/19 22:54,10/10/19 2:41,NA,NA,NA,NA,0,NA,NA,0,2,1,2,4,4,5,2,2,5,4,2,11,3,0.459892592,0.152404741,0.08349744,0.407664616,4,11,3,-0.664425944,-0.319528979,-0.463002059,NA,0,NA,0,5.568344504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,7,60,70,1,1,38,63,3.333333333,2,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,1,2,1,2,1,2,1,1,0.059053898,-0.156500533,0.117540008,-0.064825371,5,5,5,1,1,0,0,1,1,4,4,1,2,-2,2,2,1,15,13,0.333333333,2,0.333333333,1,1,TRUE,58,TRUE,FALSE,42,FALSE,4,1,4,2
dc5c8edfc9b31137a2475e122ba49658,1,1,6,1,Democrat,28,784,0,White,6,1,NA,Full-time,34,4,6,2,2,7,6,NA,0,4/29/18 19:45,8/29/18 3:38,HuffPost,Chrome,10/6/18 4:56,10/6/18 14:03,1,11/1/18 3:10,NA,1/26/19 5:48,4/4/19 2:10,10/10/19 3:25,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,5,3,5,1,1,5,1,5,1,1,-0.576366582,NA,-0.957505564,-0.693041783,1,1,4,1.042985402,NA,1.161648226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,85,0,0,7,7,84,85,4.333333333,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,0.282508118,NA,0.258236713,0.117557539,1,NA,1,0,0,1,1,0,1,1,NA,3,NA,0,3,3,4,9,5,0.166666667,NA,1,1,2,FALSE,44,FALSE,TRUE,56,TRUE,8,2,2,5
8b7742b7835c6f8cf0ada98b9dee2019,3,2,3,5,Republican,59,3481,1,White,3,3,4,Retired,5,2,NA,1,2,NA,3,NA,0,4/26/18 0:58,8/29/18 3:39,NA,NA,NA,NA,1,11/1/18 5:40,1/3/19 3:34,1/30/19 23:35,4/8/19 18:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,2,NA,NA,NA,4,10,3,NA,NA,0.797888976,0.02516234,6,7,2,0.136039121,-0.209166503,0.09767981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,100,91,1,1,94,91,4.333333333,1,2,2,1,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.033953602,-0.248683456,NA,NA,5,5,5,1,0,0,0,1,0,4,4,2,2,-2,2,2,NA,26,12,0.333333333,2,0.666666667,2,1,TRUE,61,TRUE,FALSE,39,FALSE,10,1,5,1
31e63b9a48260abc2bd6212a5aa4ca43,1,1,3,1,Democrat,28,784,0,White,3,1,4,Unemployed,6,4,6,2,2,7,1,6.643789733,-0.07855141,7/3/18 20:20,8/29/18 3:39,HuffPost,Chrome,10/5/18 23:14,10/6/18 1:55,1,10/31/18 0:02,NA,1/26/19 2:52,4/2/19 4:30,10/10/19 5:05,0,1,0,0,0,1.945910149,2.397895273,0.693147181,5,4,1,5,3,5,1,NA,5,1,5,1,1,NA,NA,-0.647278392,-1.238735221,1,1,4,1.042985402,NA,1.161648226,0.693147181,3.091042453,4.804021045,6.616065185,9.819725436,1.386294361,6.139884552,1.609437912,6.590301048,4.812184355,4.766438334,4.810828423,0.559615788,0.510825624,4.760034897,4.805386233,NA,NA,NA,NA,NA,NA,NA,NA,59,68,0,1,6,6,59,67,4,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,0.335632832,NA,0.28743413,0.289978148,1,NA,1,0,0,1,1,0,1,1,NA,3,NA,0,3,4,3,16,3,0.333333333,NA,1,1,1,FALSE,48,FALSE,TRUE,52,TRUE,10,1,1,5
faad2257cf3345f522dd7b628485b90d,2,1,5,7,NA,44,1936,0,White,5,4,3,Part-time,48,NA,4,4,6,6,4,NA,0,7/20/18 4:45,8/29/18 3:43,HuffPost,Chrome,10/27/18 1:55,10/27/18 2:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,4,4,NA,2,2,3,2,10,6,NA,NA,NA,1.292301712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,81,NA,4,NA,NA,NA,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,2,NA,NA,NA,0.202451724,NA,NA,4,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477a6b6d0a0586ab8d54b29df41334af,1,1,5,1,Democrat,52,2704,0,White,5,1,4,Permanently disabled,47,4,3,3,3,7,6,4.262679877,-0.137747297,7/5/18 2:49,8/29/18 3:44,Control,Chrome,10/9/18 4:55,10/9/18 5:00,1,10/30/18 23:45,12/21/18 2:29,1/25/19 5:30,4/1/19 22:33,10/9/19 20:03,0,0,0.693147181,0.693147181,0,0,0,0,5,4,1,5,1,5,1,1,5,2,5,1,1,-0.774224519,-0.768381156,-1.059216459,-0.744626576,1,1,4,1.042985402,1.140532071,1.161648226,0,2.397895273,2.197224577,4.094344562,8.87332799,0,3.526360525,1.098612289,4.007333185,2.197224577,2.224623552,2.397895273,0,0.287682072,2.224623552,2.302585093,0,0,14,0,2,0,20,8,86,85,0,0,7,7,86,85,3.666666667,1,2,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,2,1,1,0.293866318,0.343653613,0.292577729,0.364430917,1,1,1,0,0,1,1,0,1,1,1,4,3,0,4,3,3,13,7,0.25,4,1,1,1,TRUE,53,FALSE,FALSE,47,TRUE,10,1,4,5
e73a8fe8de0e2d9efbbee1a9b51a7139,2,2,3,7,Republican,38,1444,1,White,3,5,6,Homemaker,32,2,4,3,2,4,3,NA,0,7/3/18 20:38,8/29/18 3:44,FoxNews,Firefox,10/6/18 1:29,10/6/18 3:15,1,10/31/18 1:27,12/20/18 23:21,1/24/19 20:51,4/3/19 2:36,10/9/19 16:13,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,4,5,4,4,3,5,5,4,11,3,NA,NA,-0.242158174,-0.334312844,5,11,2,-0.289687741,-1.579371228,-1.347071353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24,0,0,1,2,0,31,0,100,100,4,1,69,100,3.333333333,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,0.214555107,0.109344409,0.143397472,-0.023268219,5,5,5,1,1,0,0,0,1,3,3,2,2,-2,2,2,2,49,10,0.166666667,3,0.666666667,1,2,TRUE,75,TRUE,FALSE,25,FALSE,7,3,3,3
e8f92e6b7bc616f46c8d98f2702163be,2,2,5,7,Republican,66,4356,1,White,5,5,11,Full-time,48,4,6,6,2,7,6,1.098612289,0.0133,7/4/18 4:01,8/29/18 3:47,FoxNews,Chrome,10/5/18 22:39,10/5/18 22:46,1,10/31/18 4:07,12/21/18 2:15,1/25/19 5:00,4/1/19 23:55,10/9/19 17:16,0,0,0,0,0,0,0,0,4,5,3,4,5,3,5,4,5,5,2,11,11,-0.676772273,0.101923072,-0.557472242,-0.590716575,6,11,2,-0.515872717,-1.579371228,-1.641761117,0.693147181,1.098612289,0,0,6.405228458,0.693147181,0,0.693147181,0,0.693147181,0.223143551,0.15415068,0.223143551,0.15415068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,100,100,1,1,99,98,4.333333333,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,-0.300465541,-0.128572356,-0.082781946,-0.01555746,5,5,5,1,1,0,0,1,1,3,3,1,1,2,1,1,1,67,8,0.25,2,1,2,1,TRUE,65,TRUE,FALSE,35,FALSE,9,5,4,1
3b6d61e76911f96ba7122afe26a993d7,3,2,3,4,Republican,53,2809,1,White,3,4,5,Full-time,47,4,2,2,2,7,4,3.135494216,-0.044204878,4/25/18 13:45,8/29/18 3:47,HuffPost,Edge,10/6/18 1:10,10/6/18 1:22,1,10/31/18 13:24,12/21/18 0:41,1/25/19 1:20,4/1/19 22:47,10/10/19 11:15,0,1,0,0,0,3.496507561,3.63758616,1.098612289,1,1,1,2,5,3,5,2,1,5,1,11,11,1.514719281,1.643612739,1.723360498,2.129271327,10,11,1,-0.819689444,-1.297127822,-1.494416235,0.693147181,1.386294361,0,2.995732274,9.463819123,1.098612289,1.098612289,1.386294361,2.197224577,0.693147181,0.693147181,1.041453875,0.405465108,0.405465108,0.405465108,0.84729786,NA,NA,NA,NA,NA,NA,NA,NA,16,11,80,79,2,1,64,68,2.666666667,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,-0.102344331,-0.058157459,NA,-0.176404172,5,5,5,1,1,0,0,1,1,3,3,1,1,-2,2,1,1,60,17,0.25,3,1,2,1,TRUE,75,TRUE,FALSE,25,FALSE,8,5,3,1
7e3e9539e663586ae88991cf77c1f7b0,1,1,6,2,Democrat,65,4225,0,White,6,2,9,Retired,6,4,6,7,4,7,7,3.912023005,-0.243181915,7/4/18 5:44,8/29/18 3:48,HuffPost,Chrome,10/6/18 3:18,10/6/18 3:29,1,10/31/18 2:22,12/20/18 21:00,1/25/19 3:35,4/2/19 14:21,10/9/19 16:58,0,0,0,0,0.693147181,0,0,0,4,4,2,5,2,1,1,1,4,3,4,1,1,0.553682433,0.43910204,0.909137276,0.298551498,1,1,4,1.042985402,0.737673114,0.496667966,0,1.791759469,0,3.80666249,8.010359589,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,9,74,70,25,0,4,7,49,70,1.666666667,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,NA,0.204724289,0.274092246,0.274092246,1,1,1,0,0,1,1,1,1,2,2,2,2,0,3,3,3,22,4,0.25,3,1,1,1,FALSE,40,FALSE,TRUE,60,TRUE,10,1,1,4
28b7932ca4d09bf924892cda9c7ae1ad,1,1,2,2,Democrat,33,1089,0,Black,2,2,6,Full-time,8,4,5,1,1,5,2,NA,0,7/3/18 21:52,8/29/18 3:51,NA,NA,NA,NA,1,10/31/18 3:12,12/21/18 6:11,1/25/19 3:01,4/1/19 22:12,10/9/19 23:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,2,NA,NA,5,4,5,9,0.296308634,0.110554392,0.813627971,0.050891035,8,5,3,-0.591298092,-0.370794357,-0.948083196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,60,21,10,4,4,32,50,3.666666667,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000476253,-0.057892308,0.047642945,NA,1,1,1,0,0,0,0,1,0,2,1,2,2,-1,2,2,2,20,8,0.25,3,1,1,1,TRUE,75,TRUE,FALSE,25,FALSE,6,1,1,4
24187f89f4bd217930c92a5d8d123c46,3,2,5,5,Republican,62,3844,1,White,5,5,4,Full-time,27,3,4,3,4,6,3,3.784189634,0.512382143,4/26/18 3:08,8/29/18 3:53,FoxNews,Chrome,10/5/18 22:45,10/5/18 23:10,1,10/31/18 4:31,12/20/18 20:41,1/25/19 1:30,4/1/19 23:52,10/9/19 17:04,1,0,5.030437921,5.429345629,5.164785974,0,0,0,1,2,2,3,4,2,4,3,3,4,2,6,5,1.272604696,0.769121557,0.902751899,0.998083185,6,7,3,-0.464884058,0.052570751,-0.50604855,2.197224577,2.708050201,2.397895273,3.401197382,9.810384934,2.833213344,2.890371758,3.091042453,3.135494216,2.944438979,2.224623552,2.100060829,1.609437912,1.504077397,1.658228077,1.540445041,NA,NA,NA,NA,NA,NA,NA,NA,5,7,16,16,3,3,11,9,3.666666667,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,-0.041681088,-0.041689995,-0.12963102,0.059341185,4,4,4,1,1,0,0,1,1,3,3,1,1,-2,2,2,1,14,4,0.333333333,2,1,1,1,TRUE,52,FALSE,FALSE,48,TRUE,4,3,4,1
a581bd1eabc8375cd6762014f86b9f48,1,1,5,1,Democrat,46,2116,0,White,5,2,4,Full-time,42,4,7,5,3,7,4,1.945910149,0.033861111,4/28/18 2:08,8/29/18 3:53,FoxNews,Chrome,10/6/18 12:02,10/6/18 12:19,1,10/31/18 4:07,12/25/18 6:11,1/26/19 5:44,4/5/19 5:13,10/10/19 3:38,0,0,0,0,0,0,0,0,5,4,1,5,2,4,3,2,5,2,5,1,4,-0.837969263,-0.375750406,-0.809562599,-0.86775989,4,3,3,0.639397733,0.455429708,0.173280541,0,1.386294361,0,1.386294361,8.510571315,0,1.945910149,0,2.564949357,0,0.916290732,1.098612289,0,0,0.916290732,1.098612289,NA,NA,NA,NA,NA,NA,NA,NA,94,92,0,0,7,7,94,92,5,1,2,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,2,2,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,2,1,0.203416907,0.257912451,0.330072512,0.262314098,1,1,1,0,0,1,1,1,1,1,1,4,4,0,3,3,3,12,8,0.333333333,3,0.666666667,1,1,FALSE,32,FALSE,TRUE,68,TRUE,7,1,1,5
